ORIGINAL_PROGRAM;-1
HOTP_0_BinaryMutator;-2
HOTP_1_BinaryMutator;-2
HOTP_2_BinaryMutator;-2
HOTP_3_BinaryMutator;-2
MOTP_0_BinaryMutator;-2
MOTP_1_BinaryMutator;-2
YAOTP_0_BinaryMutator;-2
YAOTP_1_BinaryMutator;-2
YAOTP_2_BinaryMutator;-2
YAOTP_3_BinaryMutator;-2
YAOTP_4_BinaryMutator;-2
TOTP_0_BinaryMutator;-2
TOTP_1_BinaryMutator;-2
SCrypt_0_BinaryMutator;-2
SCrypt_1_BinaryMutator;-2
SCrypt_2_BinaryMutator;-2
SCrypt_3_BinaryMutator;-2
SCrypt_4_BinaryMutator;-2
SCrypt_5_BinaryMutator;-2
SCrypt_6_BinaryMutator;-2
SCrypt_7_BinaryMutator;-2
SCrypt_8_BinaryMutator;-2
SCrypt_9_BinaryMutator;-2
SCrypt_10_BinaryMutator;-2
SCrypt_11_BinaryMutator;-2
SCrypt_12_BinaryMutator;-2
SCrypt_13_BinaryMutator;-2
SCrypt_14_BinaryMutator;-2
SCrypt_15_BinaryMutator;-2
SCrypt_16_BinaryMutator;-2
SCrypt_17_BinaryMutator;-2
SCrypt_18_BinaryMutator;-2
SCrypt_19_BinaryMutator;-2
SCrypt_20_BinaryMutator;-2
SCrypt_21_BinaryMutator;-2
Salsa20Engine_0_BinaryMutator;-2
Salsa20Engine_1_BinaryMutator;-2
Salsa20Engine_2_BinaryMutator;-2
Salsa20Engine_3_BinaryMutator;-2
Salsa20Engine_4_BinaryMutator;-2
Salsa20Engine_5_BinaryMutator;-2
Salsa20Engine_6_BinaryMutator;-2
Salsa20Engine_7_BinaryMutator;-2
Salsa20Engine_8_BinaryMutator;-2
Salsa20Engine_9_BinaryMutator;-2
Salsa20Engine_10_BinaryMutator;-2
Salsa20Engine_11_BinaryMutator;-2
Salsa20Engine_12_BinaryMutator;-2
Salsa20Engine_13_BinaryMutator;-2
Salsa20Engine_14_BinaryMutator;-2
Salsa20Engine_15_BinaryMutator;-2
Salsa20Engine_16_BinaryMutator;-2
Salsa20Engine_17_BinaryMutator;-2
Salsa20Engine_18_BinaryMutator;-2
Salsa20Engine_19_BinaryMutator;-2
Salsa20Engine_20_BinaryMutator;-2
Salsa20Engine_21_BinaryMutator;-2
Salsa20Engine_22_BinaryMutator;-2
Salsa20Engine_23_BinaryMutator;-2
Salsa20Engine_24_BinaryMutator;-2
Salsa20Engine_25_BinaryMutator;-2
Salsa20Engine_26_BinaryMutator;-2
Salsa20Engine_27_BinaryMutator;-2
Salsa20Engine_28_BinaryMutator;-2
Salsa20Engine_29_BinaryMutator;-2
Salsa20Engine_30_BinaryMutator;-2
Salsa20Engine_31_BinaryMutator;-2
Salsa20Engine_32_BinaryMutator;-2
Salsa20Engine_33_BinaryMutator;-2
Salsa20Engine_34_BinaryMutator;-2
Salsa20Engine_35_BinaryMutator;-2
Salsa20Engine_36_BinaryMutator;-2
Salsa20Engine_37_BinaryMutator;-2
Salsa20Engine_38_BinaryMutator;-2
Salsa20Engine_39_BinaryMutator;-2
Salsa20Engine_40_BinaryMutator;-2
Salsa20Engine_41_BinaryMutator;-2
Salsa20Engine_42_BinaryMutator;-2
Salsa20Engine_43_BinaryMutator;-2
