Id_Index;ExecTime(s);Mutant
208;155;AboutFragment_4_InvalidViewFocusOperatorMutator
209;156;AboutFragment_5_ViewComponentNotVisibleOperatorMutator
210;152;AboutFragment_6_InvalidViewFocusOperatorMutator
211;152;AboutFragment_7_ViewComponentNotVisibleOperatorMutator
212;155;AboutFragment_8_InvalidViewFocusOperatorMutator
213;153;AboutFragment_9_ViewComponentNotVisibleOperatorMutator
214;153;AboutFragment_10_InvalidViewFocusOperatorMutator
215;152;AboutFragment_11_ViewComponentNotVisibleOperatorMutator
216;156;AboutFragment_12_InvalidViewFocusOperatorMutator
217;153;AboutFragment_13_ViewComponentNotVisibleOperatorMutator
218;151;AboutFragment_14_InvalidViewFocusOperatorMutator
219;152;AboutFragment_15_ViewComponentNotVisibleOperatorMutator
220;154;AboutFragment_16_InvalidViewFocusOperatorMutator
221;154;AboutFragment_17_ViewComponentNotVisibleOperatorMutator
222;153;AboutFragment_18_InvalidViewFocusOperatorMutator
223;154;AboutFragment_19_ViewComponentNotVisibleOperatorMutator
224;154;AboutFragment_20_InvalidViewFocusOperatorMutator
225;154;AboutFragment_21_ViewComponentNotVisibleOperatorMutator
226;154;AboutFragment_22_BuggyGUIListenerOperatorMutator
227;153;AboutFragment_23_LengthyGUIListenerOperatorMutator
228;155;AboutFragment_24_BuggyGUIListenerOperatorMutator
229;152;AboutFragment_25_LengthyGUIListenerOperatorMutator
230;154;AboutFragment_26_BuggyGUIListenerOperatorMutator
231;152;AboutFragment_27_LengthyGUIListenerOperatorMutator
232;155;AboutFragment_28_BuggyGUIListenerOperatorMutator
233;154;AboutFragment_29_LengthyGUIListenerOperatorMutator
234;154;AboutFragment_30_InvalidKeyIntentOperatorMutator
235;153;AboutFragment_31_RandomActionIntentDefinitionOperatorMutator
236;154;AboutFragment_32_RandomActionIntentDefinitionOperatorMutator
237;153;AboutFragment_33_BuggyGUIListenerOperatorMutator
238;152;AboutFragment_34_LengthyGUIListenerOperatorMutator
