2024-03-26 17:50:10.839406062+00:00 - START TIME
2024-03-26 17:50:10.840827605+00:00 - STARTING EMULATOR
2024-03-26 17:50:55.855212902+00:00 - BEGIN BUILDING APP AND TEST APK
2024-03-26 17:51:38.875542330+00:00 - END BUILDING APP AND TEST APK
2024-03-26 17:51:38.877918660+00:00 - BEGIN INSTALLING APP AND TEST APK
2024-03-26 17:51:39.745081721+00:00 - END INSTALLING APP AND TEST APK
2024-03-26 17:51:39.755937908+00:00 - BEGIN RUNNING MUTANT -1
2024-03-26 17:54:33.777333458+00:00 - END RUNNING MUTANT -1
2024-03-26 17:54:33.780446872+00:00 - BEGIN RUNNING MUTANT 6
2024-03-26 17:57:13.840030662+00:00 - END RUNNING MUTANT 6
2024-03-26 17:57:13.843668166+00:00 - BEGIN RUNNING MUTANT 106
2024-03-26 17:59:51.630293535+00:00 - END RUNNING MUTANT 106
2024-03-26 17:59:51.633588857+00:00 - BEGIN RUNNING MUTANT 206
2024-03-26 18:02:28.598209115+00:00 - END RUNNING MUTANT 206
2024-03-26 18:02:28.601209869+00:00 - BEGIN RUNNING MUTANT 306
2024-03-26 18:05:04.816905273+00:00 - END RUNNING MUTANT 306
2024-03-26 18:05:04.820110041+00:00 - BEGIN RUNNING MUTANT 406
2024-03-26 18:07:42.028840969+00:00 - END RUNNING MUTANT 406
2024-03-26 18:07:42.031971107+00:00 - BEGIN RUNNING MUTANT 506
2024-03-26 18:10:19.463452933+00:00 - END RUNNING MUTANT 506
2024-03-26 18:10:19.466407485+00:00 - BEGIN RUNNING MUTANT 606
2024-03-26 18:12:56.738830888+00:00 - END RUNNING MUTANT 606
2024-03-26 18:12:56.741872986+00:00 - BEGIN RUNNING MUTANT 706
2024-03-26 18:15:32.538772765+00:00 - END RUNNING MUTANT 706
2024-03-26 18:15:32.541485168+00:00 - BEGIN RUNNING MUTANT 806
2024-03-26 18:18:09.889963669+00:00 - END RUNNING MUTANT 806
2024-03-26 18:18:09.892792766+00:00 - BEGIN RUNNING MUTANT 906
2024-03-26 18:20:47.304396311+00:00 - END RUNNING MUTANT 906
2024-03-26 18:20:47.307539691+00:00 - BEGIN RUNNING MUTANT 1006
2024-03-26 18:23:23.685050210+00:00 - END RUNNING MUTANT 1006
2024-03-26 18:23:23.688161506+00:00 - BEGIN RUNNING MUTANT 1106
2024-03-26 18:25:59.820760968+00:00 - END RUNNING MUTANT 1106
2024-03-26 18:25:59.824284247+00:00 - BEGIN RUNNING MUTANT 1206
2024-03-26 18:28:35.596841942+00:00 - END RUNNING MUTANT 1206
2024-03-26 18:28:35.599961619+00:00 - BEGIN RUNNING MUTANT 1306
2024-03-26 18:31:10.201442802+00:00 - END RUNNING MUTANT 1306
2024-03-26 18:31:10.204458550+00:00 - BEGIN RUNNING MUTANT 1406
2024-03-26 18:33:44.138213123+00:00 - END RUNNING MUTANT 1406
2024-03-26 18:33:44.141414360+00:00 - BEGIN RUNNING MUTANT 1506
2024-03-26 18:36:21.570117676+00:00 - END RUNNING MUTANT 1506
2024-03-26 18:36:21.573411982+00:00 - BEGIN RUNNING MUTANT 1606
2024-03-26 18:38:59.875300283+00:00 - END RUNNING MUTANT 1606
2024-03-26 18:38:59.878525827+00:00 - BEGIN RUNNING MUTANT 7
2024-03-26 18:41:35.789014353+00:00 - END RUNNING MUTANT 7
2024-03-26 18:41:35.795621109+00:00 - BEGIN RUNNING MUTANT 107
2024-03-26 18:44:12.201993679+00:00 - END RUNNING MUTANT 107
2024-03-26 18:44:12.205228526+00:00 - BEGIN RUNNING MUTANT 8
2024-03-26 18:46:44.819470133+00:00 - END RUNNING MUTANT 8
2024-03-26 18:46:44.822076214+00:00 - BEGIN RUNNING MUTANT 108
2024-03-26 18:49:20.838352922+00:00 - END RUNNING MUTANT 108
2024-03-26 18:49:20.841703103+00:00 - BEGIN RUNNING MUTANT 11
2024-03-26 18:51:55.808910349+00:00 - END RUNNING MUTANT 11
2024-03-26 18:51:55.812124346+00:00 - BEGIN RUNNING MUTANT 111
2024-03-26 18:54:29.470316977+00:00 - END RUNNING MUTANT 111
2024-03-26 18:54:29.473796704+00:00 - BEGIN RUNNING MUTANT 211
2024-03-26 18:57:06.581537417+00:00 - END RUNNING MUTANT 211
2024-03-26 18:57:06.584511609+00:00 - BEGIN RUNNING MUTANT 311
2024-03-26 18:59:43.266325134+00:00 - END RUNNING MUTANT 311
2024-03-26 18:59:43.269440078+00:00 - BEGIN RUNNING MUTANT 411
2024-03-26 19:02:18.444302428+00:00 - END RUNNING MUTANT 411
2024-03-26 19:02:18.447397700+00:00 - BEGIN RUNNING MUTANT 511
2024-03-26 19:04:53.420023121+00:00 - END RUNNING MUTANT 511
2024-03-26 19:04:53.423375762+00:00 - BEGIN RUNNING MUTANT 611
2024-03-26 19:07:30.644057285+00:00 - END RUNNING MUTANT 611
2024-03-26 19:07:30.646963720+00:00 - BEGIN RUNNING MUTANT 711
2024-03-26 19:10:06.261687671+00:00 - END RUNNING MUTANT 711
