ORIGINAL_PROGRAM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAOTP_2_BinaryMutator;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YAOTP_3_BinaryMutator;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;;;
