Id_Index;ExecTime(s);Mutant
112;258;WidgetConfigurationActivity_4_ViewComponentNotVisibleOperatorMutator
113;257;WidgetConfigurationActivity_5_FindViewByIdReturnsNullOperatorMutator
114;256;WidgetConfigurationActivity_6_InvalidIDFindViewOperatorMutator
115;256;WidgetConfigurationActivity_7_InvalidViewFocusOperatorMutator
116;259;WidgetConfigurationActivity_8_ViewComponentNotVisibleOperatorMutator
117;268;WidgetConfigurationActivity_9_FindViewByIdReturnsNullOperatorMutator
118;265;WidgetConfigurationActivity_10_InvalidIDFindViewOperatorMutator
119;302;WidgetConfigurationActivity_11_InvalidViewFocusOperatorMutator
120;255;WidgetConfigurationActivity_12_ViewComponentNotVisibleOperatorMutator
121;249;WidgetConfigurationActivity_13_BuggyGUIListenerOperatorMutator
122;250;WidgetConfigurationActivity_14_InvalidIDFindViewOperatorMutator
123;252;WidgetConfigurationActivity_15_InvalidViewFocusOperatorMutator
124;246;WidgetConfigurationActivity_16_ViewComponentNotVisibleOperatorMutator
125;252;WidgetConfigurationActivity_17_InvalidIDFindViewOperatorMutator
126;250;WidgetConfigurationActivity_18_InvalidViewFocusOperatorMutator
127;249;WidgetConfigurationActivity_19_ViewComponentNotVisibleOperatorMutator
128;249;WidgetConfigurationActivity_20_RandomActionIntentDefinitionOperatorMutator
129;248;WidgetConfigurationActivity_21_NullValueIntentPutExtraOperatorMutator
130;249;WidgetConfigurationActivity_22_IntentPayloadReplacementOperatorMutator
131;248;WidgetConfigurationActivity_23_RandomActionIntentDefinitionOperatorMutator
132;249;WidgetConfigurationActivity_24_RandomActionIntentDefinitionOperatorMutator
133;249;ListWidgetProvider_0_NullIntentOperatorMutator
134;249;ListWidgetProvider_1_InvalidKeyIntentOperatorMutator
135;251;ListWidgetProvider_2_RandomActionIntentDefinitionOperatorMutator
136;251;ListWidgetProvider_3_NullValueIntentPutExtraOperatorMutator
137;248;ListWidgetProvider_4_IntentPayloadReplacementOperatorMutator
138;252;ListWidgetProvider_5_RandomActionIntentDefinitionOperatorMutator
139;250;ListWidgetProvider_6_RandomActionIntentDefinitionOperatorMutator
140;251;ListWidgetProvider_7_NullIntentOperatorMutator
141;251;ListWidgetProvider_8_InvalidKeyIntentOperatorMutator
142;250;ListWidgetProvider_9_RandomActionIntentDefinitionOperatorMutator
143;248;ListWidgetProvider_10_RandomActionIntentDefinitionOperatorMutator
144;250;WidgetProvider_0_NullIntentOperatorMutator
145;251;WidgetProvider_1_InvalidKeyIntentOperatorMutator
146;251;WidgetProvider_2_RandomActionIntentDefinitionOperatorMutator
147;253;WidgetProvider_3_RandomActionIntentDefinitionOperatorMutator
148;256;WidgetProvider_4_NullValueIntentPutExtraOperatorMutator
149;253;WidgetProvider_5_IntentPayloadReplacementOperatorMutator
150;254;WidgetProvider_6_RandomActionIntentDefinitionOperatorMutator
151;256;WidgetProvider_7_NullIntentOperatorMutator
152;255;WidgetProvider_8_InvalidKeyIntentOperatorMutator
153;255;WidgetProvider_9_RandomActionIntentDefinitionOperatorMutator
154;256;WidgetProvider_10_RandomActionIntentDefinitionOperatorMutator
155;256;WidgetProvider_11_NullValueIntentPutExtraOperatorMutator
156;256;WidgetProvider_12_IntentPayloadReplacementOperatorMutator
157;256;WidgetProvider_13_RandomActionIntentDefinitionOperatorMutator
158;262;WidgetProvider_14_NullIntentOperatorMutator
159;296;WidgetProvider_15_InvalidKeyIntentOperatorMutator
160;258;WidgetProvider_16_RandomActionIntentDefinitionOperatorMutator
161;253;WidgetProvider_17_RandomActionIntentDefinitionOperatorMutator
