Id_Index;ExecTime(s);Mutant
34;120;EntrySection_1_ViewComponentNotVisibleOperatorMutator
35;120;GroupHeaderView_0_FindViewByIdReturnsNullOperatorMutator
36;120;GroupHeaderView_1_InvalidIDFindViewOperatorMutator
37;120;GroupHeaderView_2_InvalidViewFocusOperatorMutator
38;120;GroupHeaderView_3_ViewComponentNotVisibleOperatorMutator
39;120;EntryEditSection_0_InvalidViewFocusOperatorMutator
40;120;EntryEditSection_1_ViewComponentNotVisibleOperatorMutator
41;120;EntryEditSection_2_InvalidViewFocusOperatorMutator
42;120;EntryEditSection_3_ViewComponentNotVisibleOperatorMutator
43;120;GroupRootView_0_InvalidViewFocusOperatorMutator
44;120;GroupRootView_1_ViewComponentNotVisibleOperatorMutator
45;120;PwEntryView_0_InvalidViewFocusOperatorMutator
46;120;PwEntryView_1_ViewComponentNotVisibleOperatorMutator
47;120;PwEntryView_2_InvalidViewFocusOperatorMutator
48;120;PwEntryView_3_ViewComponentNotVisibleOperatorMutator
49;120;NativeAESCipherSpi_0_BinaryMutator
50;120;NativeAESCipherSpi_1_BinaryMutator
51;120;NativeAESCipherSpi_2_BinaryMutator
52;120;NativeAESCipherSpi_3_BinaryMutator
53;120;NativeAESCipherSpi_4_BinaryMutator
54;120;CryptoUtil_0_BinaryMutator
55;120;Timeout_0_NullIntentOperatorMutator
56;120;Timeout_1_InvalidKeyIntentOperatorMutator
57;120;Timeout_2_RandomActionIntentDefinitionOperatorMutator
58;120;Timeout_3_RandomActionIntentDefinitionOperatorMutator
59;120;Timeout_4_BinaryMutator
60;121;PasswordEncodingDialogHelper_0_BuggyGUIListenerOperatorMutator
61;121;PasswordEncodingDialogHelper_1_LengthyGUIListenerOperatorMutator
62;120;PasswordFragment_0_LengthyGUICreationOperatorMutator
63;120;PasswordFragment_1_InvalidViewFocusOperatorMutator
64;120;PasswordFragment_2_ViewComponentNotVisibleOperatorMutator
65;120;PasswordFragment_3_InvalidViewFocusOperatorMutator
66;120;PasswordFragment_4_ViewComponentNotVisibleOperatorMutator
67;121;PasswordFragment_5_InvalidViewFocusOperatorMutator
68;120;PasswordFragment_6_ViewComponentNotVisibleOperatorMutator
69;120;PasswordFragment_7_InvalidViewFocusOperatorMutator
70;120;PasswordFragment_8_ViewComponentNotVisibleOperatorMutator
71;120;PasswordFragment_9_InvalidViewFocusOperatorMutator
72;120;PasswordFragment_10_ViewComponentNotVisibleOperatorMutator
73;120;PasswordFragment_11_InvalidViewFocusOperatorMutator
74;120;PasswordFragment_12_ViewComponentNotVisibleOperatorMutator
75;121;PasswordFragment_13_BuggyGUIListenerOperatorMutator
76;121;PasswordFragment_14_LengthyGUIListenerOperatorMutator
77;120;PasswordFragment_15_BuggyGUIListenerOperatorMutator
78;121;PasswordFragment_16_LengthyGUIListenerOperatorMutator
79;120;PasswordFragment_17_RandomActionIntentDefinitionOperatorMutator
80;120;PasswordFragment_18_InvalidViewFocusOperatorMutator
81;120;PasswordFragment_19_ViewComponentNotVisibleOperatorMutator
82;120;PasswordFragment_20_InvalidViewFocusOperatorMutator
83;120;PasswordFragment_21_ViewComponentNotVisibleOperatorMutator
84;120;PasswordFragment_22_InvalidViewFocusOperatorMutator
85;120;PasswordFragment_23_ViewComponentNotVisibleOperatorMutator
86;120;PasswordFragment_24_RandomActionIntentDefinitionOperatorMutator
87;120;PasswordFragment_25_InvalidViewFocusOperatorMutator
