ORIGINAL_PROGRAM;-1
HOTP_0_BinaryMutator;0
HOTP_1_BinaryMutator;1000
HOTP_2_BinaryMutator;2000
HOTP_3_BinaryMutator;3000
MOTP_0_BinaryMutator;1
MOTP_1_BinaryMutator;1001
YAOTP_0_BinaryMutator;2
YAOTP_1_BinaryMutator;1002
YAOTP_2_BinaryMutator;2002
YAOTP_3_BinaryMutator;3002
YAOTP_4_BinaryMutator;4002
TOTP_0_BinaryMutator;4
TOTP_1_BinaryMutator;1004
SCrypt_0_BinaryMutator;5
SCrypt_1_BinaryMutator;1005
SCrypt_2_BinaryMutator;2005
SCrypt_3_BinaryMutator;3005
SCrypt_4_BinaryMutator;4005
SCrypt_5_BinaryMutator;5005
SCrypt_6_BinaryMutator;6005
SCrypt_7_BinaryMutator;7005
SCrypt_8_BinaryMutator;8005
SCrypt_9_BinaryMutator;9005
SCrypt_10_BinaryMutator;10005
SCrypt_11_BinaryMutator;11005
SCrypt_12_BinaryMutator;12005
SCrypt_13_BinaryMutator;13005
SCrypt_14_BinaryMutator;14005
SCrypt_15_BinaryMutator;15005
SCrypt_16_BinaryMutator;16005
SCrypt_17_BinaryMutator;17005
SCrypt_18_BinaryMutator;18005
SCrypt_19_BinaryMutator;19005
SCrypt_20_BinaryMutator;20005
SCrypt_21_BinaryMutator;21005
Salsa20Engine_0_BinaryMutator;6
Salsa20Engine_1_BinaryMutator;1006
Salsa20Engine_2_BinaryMutator;2006
Salsa20Engine_3_BinaryMutator;3006
Salsa20Engine_4_BinaryMutator;4006
Salsa20Engine_5_BinaryMutator;5006
Salsa20Engine_6_BinaryMutator;6006
Salsa20Engine_7_BinaryMutator;7006
Salsa20Engine_8_BinaryMutator;8006
Salsa20Engine_9_BinaryMutator;9006
Salsa20Engine_10_BinaryMutator;10006
Salsa20Engine_11_BinaryMutator;11006
Salsa20Engine_12_BinaryMutator;12006
Salsa20Engine_13_BinaryMutator;13006
Salsa20Engine_14_BinaryMutator;14006
Salsa20Engine_15_BinaryMutator;15006
Salsa20Engine_16_BinaryMutator;16006
Salsa20Engine_17_BinaryMutator;17006
Salsa20Engine_18_BinaryMutator;18006
Salsa20Engine_19_BinaryMutator;19006
Salsa20Engine_20_BinaryMutator;20006
Salsa20Engine_21_BinaryMutator;21006
Salsa20Engine_22_BinaryMutator;22006
Salsa20Engine_23_BinaryMutator;23006
Salsa20Engine_24_BinaryMutator;24006
Salsa20Engine_25_BinaryMutator;25006
Salsa20Engine_26_BinaryMutator;26006
Salsa20Engine_27_BinaryMutator;27006
Salsa20Engine_28_BinaryMutator;28006
Salsa20Engine_29_BinaryMutator;29006
Salsa20Engine_30_BinaryMutator;30006
Salsa20Engine_31_BinaryMutator;31006
Salsa20Engine_32_BinaryMutator;32006
Salsa20Engine_33_BinaryMutator;33006
Salsa20Engine_34_BinaryMutator;34006
