Id_Index;ExecTime(s);Mutant
347;172;NoteListWidgetDark_33_IntentPayloadReplacementOperatorMutator
348;167;NoteListWidgetDark_34_RandomActionIntentDefinitionOperatorMutator
349;169;NoteListWidgetDark_35_RandomActionIntentDefinitionOperatorMutator
350;170;NoteListWidgetDark_36_NullIntentOperatorMutator
351;173;NoteListWidgetDark_37_InvalidKeyIntentOperatorMutator
352;170;NoteListWidgetDark_38_RandomActionIntentDefinitionOperatorMutator
353;171;NoteListWidgetDark_39_NullValueIntentPutExtraOperatorMutator
354;172;NoteListWidgetDark_40_IntentPayloadReplacementOperatorMutator
355;171;NoteListWidgetDark_41_RandomActionIntentDefinitionOperatorMutator
356;173;NoteListWidgetDark_42_RandomActionIntentDefinitionOperatorMutator
357;496;NoteListWidgetDark_43_NullIntentOperatorMutator
358;171;NoteListWidgetDark_44_InvalidKeyIntentOperatorMutator
359;169;NoteListWidgetDark_45_RandomActionIntentDefinitionOperatorMutator
360;170;NoteListWidgetDark_46_NullValueIntentPutExtraOperatorMutator
361;168;NoteListWidgetDark_47_IntentPayloadReplacementOperatorMutator
362;171;NoteListWidgetDark_48_RandomActionIntentDefinitionOperatorMutator
363;175;NoteListWidgetDark_49_RandomActionIntentDefinitionOperatorMutator
364;170;NoteWidgetDarkConfigureActivity_0_LengthyGUICreationOperatorMutator
365;166;NoteWidgetDarkConfigureActivity_1_RandomActionIntentDefinitionOperatorMutator
366;169;NoteWidgetDarkConfigureActivity_2_InvalidViewFocusOperatorMutator
367;168;NoteWidgetDarkConfigureActivity_3_ViewComponentNotVisibleOperatorMutator
368;168;NoteWidgetDarkConfigureActivity_4_BuggyGUIListenerOperatorMutator
369;171;NoteWidgetDarkConfigureActivity_5_LengthyGUIListenerOperatorMutator
370;166;NoteWidgetDarkConfigureActivity_6_InvalidViewFocusOperatorMutator
371;167;NoteWidgetDarkConfigureActivity_7_ViewComponentNotVisibleOperatorMutator
372;167;NoteWidgetDarkConfigureActivity_8_InvalidViewFocusOperatorMutator
373;167;NoteWidgetDarkConfigureActivity_9_ViewComponentNotVisibleOperatorMutator
374;168;NoteWidgetDarkConfigureActivity_10_BuggyGUIListenerOperatorMutator
375;169;NoteWidgetDarkConfigureActivity_11_LengthyGUIListenerOperatorMutator
376;166;NoteWidgetDarkConfigureActivity_12_InvalidKeyIntentOperatorMutator
377;167;NoteWidgetDarkConfigureActivity_13_RandomActionIntentDefinitionOperatorMutator
378;165;NoteWidgetDarkConfigureActivity_14_RandomActionIntentDefinitionOperatorMutator
379;165;NoteWidgetDarkConfigureActivity_15_NullValueIntentPutExtraOperatorMutator
380;165;NoteWidgetDarkConfigureActivity_16_IntentPayloadReplacementOperatorMutator
381;169;NoteWidgetDarkConfigureActivity_17_RandomActionIntentDefinitionOperatorMutator
382;165;NoteWidgetDarkConfigureActivity_18_RandomActionIntentDefinitionOperatorMutator
383;168;NoteWidgetDarkConfigureActivity_19_BinaryMutator
384;168;NoteWidgetDarkConfigureActivity_20_RandomActionIntentDefinitionOperatorMutator
385;166;NoteWidgetDarkConfigureActivity_21_NullValueIntentPutExtraOperatorMutator
386;165;NoteWidgetDarkConfigureActivity_22_IntentPayloadReplacementOperatorMutator
387;167;NoteWidgetDarkConfigureActivity_23_RandomActionIntentDefinitionOperatorMutator
388;166;DeepLinkActivity_0_LengthyGUICreationOperatorMutator
389;167;DeepLinkActivity_1_NullIntentOperatorMutator
390;166;DeepLinkActivity_2_InvalidKeyIntentOperatorMutator
391;167;DeepLinkActivity_3_RandomActionIntentDefinitionOperatorMutator
