2024-03-15 22:56:34.702793828+00:00 - START TIME
2024-03-15 22:56:34.703856620+00:00 - STARTING EMULATOR
2024-03-15 22:57:19.748864717+00:00 - BEGIN BUILDING APP AND TEST APK
2024-03-15 22:59:24.919621119+00:00 - END BUILDING APP AND TEST APK
2024-03-15 22:59:24.920881892+00:00 - BEGIN INSTALLING APP AND TEST APK
2024-03-15 22:59:25.537295229+00:00 - END INSTALLING APP AND TEST APK
2024-03-15 22:59:25.549792803+00:00 - BEGIN RUNNING MUTANT -1
2024-03-15 23:00:10.437171554+00:00 - END RUNNING MUTANT -1
2024-03-15 23:00:10.439683402+00:00 - BEGIN RUNNING MUTANT 0
2024-03-15 23:00:55.069930957+00:00 - END RUNNING MUTANT 0
2024-03-15 23:00:55.072548421+00:00 - BEGIN RUNNING MUTANT 1000
2024-03-15 23:01:37.811989504+00:00 - END RUNNING MUTANT 1000
2024-03-15 23:01:37.815037475+00:00 - BEGIN RUNNING MUTANT 1
2024-03-15 23:02:20.448698377+00:00 - END RUNNING MUTANT 1
2024-03-15 23:02:20.452058932+00:00 - BEGIN RUNNING MUTANT 1001
2024-03-15 23:03:03.236437765+00:00 - END RUNNING MUTANT 1001
2024-03-15 23:03:03.239365440+00:00 - BEGIN RUNNING MUTANT 2001
2024-03-15 23:03:45.934510894+00:00 - END RUNNING MUTANT 2001
2024-03-15 23:03:45.936915872+00:00 - BEGIN RUNNING MUTANT 3001
2024-03-15 23:04:28.569641496+00:00 - END RUNNING MUTANT 3001
2024-03-15 23:04:28.572191514+00:00 - BEGIN RUNNING MUTANT 2
2024-03-15 23:05:11.373109568+00:00 - END RUNNING MUTANT 2
2024-03-15 23:05:11.375835125+00:00 - BEGIN RUNNING MUTANT 1002
2024-03-15 23:05:54.004619907+00:00 - END RUNNING MUTANT 1002
2024-03-15 23:05:54.007336963+00:00 - BEGIN RUNNING MUTANT 2002
2024-03-15 23:06:36.818567469+00:00 - END RUNNING MUTANT 2002
2024-03-15 23:06:36.820978508+00:00 - BEGIN RUNNING MUTANT 3002
2024-03-15 23:07:19.432450345+00:00 - END RUNNING MUTANT 3002
2024-03-15 23:07:19.435657421+00:00 - BEGIN RUNNING MUTANT 4002
2024-03-15 23:08:02.081858002+00:00 - END RUNNING MUTANT 4002
2024-03-15 23:08:02.084518922+00:00 - BEGIN RUNNING MUTANT 5002
2024-03-15 23:08:44.628440664+00:00 - END RUNNING MUTANT 5002
2024-03-15 23:08:44.630978656+00:00 - BEGIN RUNNING MUTANT 6002
2024-03-15 23:09:27.213752991+00:00 - END RUNNING MUTANT 6002
2024-03-15 23:09:27.216488409+00:00 - BEGIN RUNNING MUTANT 7002
2024-03-15 23:10:09.891500541+00:00 - END RUNNING MUTANT 7002
2024-03-15 23:10:09.894599246+00:00 - BEGIN RUNNING MUTANT 8002
2024-03-15 23:10:52.578054689+00:00 - END RUNNING MUTANT 8002
2024-03-15 23:10:52.581084833+00:00 - BEGIN RUNNING MUTANT 9002
2024-03-15 23:11:35.072941144+00:00 - END RUNNING MUTANT 9002
2024-03-15 23:11:35.075897235+00:00 - BEGIN RUNNING MUTANT 10002
2024-03-15 23:12:17.523179797+00:00 - END RUNNING MUTANT 10002
2024-03-15 23:12:17.526125769+00:00 - BEGIN RUNNING MUTANT 11002
2024-03-15 23:13:00.075139750+00:00 - END RUNNING MUTANT 11002
2024-03-15 23:13:00.077695262+00:00 - BEGIN RUNNING MUTANT 12002
2024-03-15 23:13:42.814842722+00:00 - END RUNNING MUTANT 12002
2024-03-15 23:13:42.817558135+00:00 - BEGIN RUNNING MUTANT 13002
2024-03-15 23:14:25.335710118+00:00 - END RUNNING MUTANT 13002
2024-03-15 23:14:25.338177858+00:00 - BEGIN RUNNING MUTANT 14002
2024-03-15 23:15:08.059602745+00:00 - END RUNNING MUTANT 14002
2024-03-15 23:15:08.062680637+00:00 - BEGIN RUNNING MUTANT 15002
2024-03-15 23:15:50.721735451+00:00 - END RUNNING MUTANT 15002
2024-03-15 23:15:50.724182208+00:00 - BEGIN RUNNING MUTANT 16002
2024-03-15 23:16:33.494907208+00:00 - END RUNNING MUTANT 16002
2024-03-15 23:16:33.497379195+00:00 - BEGIN RUNNING MUTANT 17002
2024-03-15 23:17:16.185988305+00:00 - END RUNNING MUTANT 17002
2024-03-15 23:17:16.188557878+00:00 - BEGIN RUNNING MUTANT 18002
2024-03-15 23:17:58.939943232+00:00 - END RUNNING MUTANT 18002
2024-03-15 23:17:58.942320741+00:00 - BEGIN RUNNING MUTANT 19002
2024-03-15 23:18:41.552028214+00:00 - END RUNNING MUTANT 19002
2024-03-15 23:18:41.554533209+00:00 - BEGIN RUNNING MUTANT 3
2024-03-15 23:19:24.209340625+00:00 - END RUNNING MUTANT 3
2024-03-15 23:19:24.212176248+00:00 - BEGIN RUNNING MUTANT 1003
2024-03-15 23:20:06.815756015+00:00 - END RUNNING MUTANT 1003
2024-03-15 23:20:06.818983164+00:00 - BEGIN RUNNING MUTANT 2003
2024-03-15 23:20:49.378383319+00:00 - END RUNNING MUTANT 2003
2024-03-15 23:20:49.381279641+00:00 - BEGIN RUNNING MUTANT 3003
2024-03-15 23:21:32.002916596+00:00 - END RUNNING MUTANT 3003
2024-03-15 23:21:32.005435448+00:00 - BEGIN RUNNING MUTANT 4003
2024-03-15 23:22:14.624590306+00:00 - END RUNNING MUTANT 4003
2024-03-15 23:22:14.627603832+00:00 - BEGIN RUNNING MUTANT 5003
2024-03-15 23:22:57.226067495+00:00 - END RUNNING MUTANT 5003
2024-03-15 23:22:57.228693426+00:00 - BEGIN RUNNING MUTANT 6003
2024-03-15 23:23:40.048492771+00:00 - END RUNNING MUTANT 6003
2024-03-15 23:23:40.051270501+00:00 - BEGIN RUNNING MUTANT 7003
2024-03-15 23:24:22.543070233+00:00 - END RUNNING MUTANT 7003
2024-03-15 23:24:22.545320675+00:00 - BEGIN RUNNING MUTANT 8003
2024-03-15 23:25:05.212098373+00:00 - END RUNNING MUTANT 8003
2024-03-15 23:25:05.214918567+00:00 - BEGIN RUNNING MUTANT 9003
