Id_Index;ExecTime(s);Mutant
136;434;LaunchAppTileService_0_NullIntentOperatorMutator
137;437;LaunchAppTileService_1_InvalidKeyIntentOperatorMutator
138;431;LaunchAppTileService_2_RandomActionIntentDefinitionOperatorMutator
139;431;LaunchAppTileService_3_RandomActionIntentDefinitionOperatorMutator
140;437;LaunchAppTileService_4_RandomActionIntentDefinitionOperatorMutator
141;438;TimeUtils_0_BinaryMutator
142;435;TimeUtils_1_BinaryMutator
143;408;FavoriteComparator_0_BinaryMutator
144;436;MetricsHelper_0_BinaryMutator
145;327;MetricsHelper_1_BinaryMutator
146;438;BitmapHelper_0_BinaryMutator
147;432;BitmapHelper_1_BinaryMutator
148;436;BitmapHelper_2_BinaryMutator
149;441;BitmapHelper_3_BinaryMutator
150;434;QrCodeHelper_0_BinaryMutator
151;437;QrCodeHelper_1_BinaryMutator
152;431;QrCodeHelper_2_BinaryMutator
153;434;QrCodeHelper_3_BinaryMutator
154;289;QrCodeHelper_4_BinaryMutator
155;414;QrCodeHelper_5_BinaryMutator
156;437;QrCodeHelper_6_BinaryMutator
157;285;QrCodeHelper_7_BinaryMutator
158;437;FabScrollHelper_0_BinaryMutator
159;441;IconPickerDialog_0_InvalidViewFocusOperatorMutator
160;442;IconPickerDialog_1_ViewComponentNotVisibleOperatorMutator
161;442;IconPickerDialog_2_InvalidViewFocusOperatorMutator
162;430;IconPickerDialog_3_ViewComponentNotVisibleOperatorMutator
163;434;IconPickerDialog_4_InvalidViewFocusOperatorMutator
164;433;IconPickerDialog_5_ViewComponentNotVisibleOperatorMutator
165;452;IconPickerDialog_6_InvalidViewFocusOperatorMutator
166;437;IconPickerDialog_7_ViewComponentNotVisibleOperatorMutator
167;445;IconPickerDialog_8_BuggyGUIListenerOperatorMutator
168;442;Dialogs_0_InvalidViewFocusOperatorMutator
169;441;Dialogs_1_ViewComponentNotVisibleOperatorMutator
170;438;Dialogs_2_InvalidViewFocusOperatorMutator
171;437;Dialogs_3_ViewComponentNotVisibleOperatorMutator
172;440;Dialogs_4_InvalidViewFocusOperatorMutator
173;374;Dialogs_5_ViewComponentNotVisibleOperatorMutator
174;436;Dialogs_6_InvalidViewFocusOperatorMutator
175;390;Dialogs_7_ViewComponentNotVisibleOperatorMutator
176;437;Dialogs_8_InvalidViewFocusOperatorMutator
177;438;Dialogs_9_ViewComponentNotVisibleOperatorMutator
178;437;Dialogs_10_InvalidViewFocusOperatorMutator
179;439;Dialogs_11_ViewComponentNotVisibleOperatorMutator
180;438;Dialogs_12_InvalidViewFocusOperatorMutator
181;377;Dialogs_13_ViewComponentNotVisibleOperatorMutator
182;439;Dialogs_14_InvalidViewFocusOperatorMutator
183;440;Dialogs_15_ViewComponentNotVisibleOperatorMutator
184;395;Dialogs_16_BuggyGUIListenerOperatorMutator
185;442;Dialogs_17_InvalidViewFocusOperatorMutator
186;401;Dialogs_18_ViewComponentNotVisibleOperatorMutator
187;432;Dialogs_19_InvalidViewFocusOperatorMutator
188;403;Dialogs_20_ViewComponentNotVisibleOperatorMutator
189;412;Dialogs_21_BuggyGUIListenerOperatorMutator
190;440;Dialogs_22_InvalidViewFocusOperatorMutator
191;433;Dialogs_23_ViewComponentNotVisibleOperatorMutator
192;431;Dialogs_24_BuggyGUIListenerOperatorMutator
193;444;Dialogs_25_BuggyGUIListenerOperatorMutator
194;440;Dialogs_26_InvalidViewFocusOperatorMutator
195;439;Dialogs_27_ViewComponentNotVisibleOperatorMutator
196;441;Dialogs_28_BuggyGUIListenerOperatorMutator
197;445;Dialogs_29_BinaryMutator
198;437;Dialogs_30_BinaryMutator
199;441;Dialogs_31_BinaryMutator
200;443;Dialogs_32_InvalidViewFocusOperatorMutator
201;441;Dialogs_33_ViewComponentNotVisibleOperatorMutator
202;439;Dialogs_34_BinaryMutator
203;441;Dialogs_35_BinaryMutator
204;432;Dialogs_36_BinaryMutator
205;441;Dialogs_37_BuggyGUIListenerOperatorMutator
206;437;Dialogs_38_InvalidViewFocusOperatorMutator
207;442;Dialogs_39_ViewComponentNotVisibleOperatorMutator
208;443;Dialogs_40_InvalidViewFocusOperatorMutator
209;430;Dialogs_41_ViewComponentNotVisibleOperatorMutator
210;433;Dialogs_42_BuggyGUIListenerOperatorMutator
211;437;Dialogs_43_BuggyGUIListenerOperatorMutator
212;439;Dialogs_44_BuggyGUIListenerOperatorMutator
213;437;Dialogs_45_BuggyGUIListenerOperatorMutator
214;442;Dialogs_46_BuggyGUIListenerOperatorMutator
215;442;Dialogs_47_BuggyGUIListenerOperatorMutator
216;441;Dialogs_48_BuggyGUIListenerOperatorMutator
217;438;Dialogs_49_InvalidViewFocusOperatorMutator
218;439;Dialogs_50_ViewComponentNotVisibleOperatorMutator
219;439;Dialogs_51_BuggyGUIListenerOperatorMutator
220;443;Dialogs_52_BuggyGUIListenerOperatorMutator
221;431;Dialogs_53_InvalidViewFocusOperatorMutator
222;435;Dialogs_54_ViewComponentNotVisibleOperatorMutator
223;444;Dialogs_55_InvalidViewFocusOperatorMutator
224;436;Dialogs_56_ViewComponentNotVisibleOperatorMutator
225;436;Dialogs_57_BuggyGUIListenerOperatorMutator
226;432;Dialogs_58_BinaryMutator
227;445;Dialogs_59_InvalidViewFocusOperatorMutator
228;377;Dialogs_60_ViewComponentNotVisibleOperatorMutator
229;437;Dialogs_61_BuggyGUIListenerOperatorMutator
230;437;Dialogs_62_BuggyGUIListenerOperatorMutator
231;434;SimpleWebViewDialog_0_InvalidViewFocusOperatorMutator
232;437;SimpleWebViewDialog_1_ViewComponentNotVisibleOperatorMutator
233;434;WelcomeSlide_0_BuggyGUIListenerOperatorMutator
234;432;WelcomeSlide_1_InvalidKeyIntentOperatorMutator
235;431;WelcomeSlide_2_RandomActionIntentDefinitionOperatorMutator
236;440;WelcomeSlide_3_RandomActionIntentDefinitionOperatorMutator
237;429;SecurityPickerSlide_0_InvalidViewFocusOperatorMutator
238;265;SecurityPickerSlide_1_ViewComponentNotVisibleOperatorMutator
239;435;SecurityPickerSlide_2_InvalidViewFocusOperatorMutator
240;431;SecurityPickerSlide_3_ViewComponentNotVisibleOperatorMutator
241;439;SecurityPickerSlide_4_InvalidViewFocusOperatorMutator
242;437;SecurityPickerSlide_5_ViewComponentNotVisibleOperatorMutator
243;436;SecuritySetupSlide_0_InvalidViewFocusOperatorMutator
244;277;SecuritySetupSlide_1_ViewComponentNotVisibleOperatorMutator
245;438;SecuritySetupSlide_2_InvalidViewFocusOperatorMutator
246;277;SecuritySetupSlide_3_ViewComponentNotVisibleOperatorMutator
247;433;SecuritySetupSlide_4_InvalidViewFocusOperatorMutator
248;438;SecuritySetupSlide_5_ViewComponentNotVisibleOperatorMutator
249;432;SecuritySetupSlide_6_InvalidViewFocusOperatorMutator
250;492;SecuritySetupSlide_7_ViewComponentNotVisibleOperatorMutator
251;436;SecuritySetupSlide_8_InvalidViewFocusOperatorMutator
252;432;SecuritySetupSlide_9_ViewComponentNotVisibleOperatorMutator
253;438;SecuritySetupSlide_10_InvalidViewFocusOperatorMutator
254;271;SecuritySetupSlide_11_ViewComponentNotVisibleOperatorMutator
255;482;IntroBaseActivity_0_LengthyGUICreationOperatorMutator
256;255;IntroBaseActivity_1_FindViewByIdReturnsNullOperatorMutator
257;251;IntroBaseActivity_2_InvalidIDFindViewOperatorMutator
258;433;IntroBaseActivity_3_InvalidViewFocusOperatorMutator
259;436;IntroBaseActivity_4_ViewComponentNotVisibleOperatorMutator
260;426;IntroBaseActivity_5_BuggyGUIListenerOperatorMutator
261;307;IntroBaseActivity_6_FindViewByIdReturnsNullOperatorMutator
262;252;IntroBaseActivity_7_InvalidIDFindViewOperatorMutator
263;436;IntroBaseActivity_8_InvalidViewFocusOperatorMutator
264;269;IntroBaseActivity_9_ViewComponentNotVisibleOperatorMutator
265;269;IntroBaseActivity_10_BuggyGUIListenerOperatorMutator
266;258;IntroBaseActivity_11_FindViewByIdReturnsNullOperatorMutator
267;252;IntroBaseActivity_12_InvalidIDFindViewOperatorMutator
268;430;IntroBaseActivity_13_InvalidViewFocusOperatorMutator
269;429;IntroBaseActivity_14_ViewComponentNotVisibleOperatorMutator
270;251;IntroBaseActivity_15_FindViewByIdReturnsNullOperatorMutator
271;249;IntroBaseActivity_16_InvalidIDFindViewOperatorMutator
272;434;IntroBaseActivity_17_InvalidViewFocusOperatorMutator
273;264;IntroBaseActivity_18_ViewComponentNotVisibleOperatorMutator
274;292;IntroBaseActivity_19_BinaryMutator
275;434;IntroBaseActivity_20_BinaryMutator
276;431;IntroBaseActivity_21_BinaryMutator
277;437;IntroBaseActivity_22_BinaryMutator
278;434;SlideIndicator_0_BinaryMutator
