2023-12-18 10:09:49.018748773+00:00 - START TIME
2023-12-18 10:09:49.020227547+00:00 - BEGIN BUILDING APP AND TEST APK
2023-12-18 10:09:49.025361732+00:00 - STARTING EMULATOR FOR MUTANT -1
2023-12-18 10:10:34.066723202+00:00 - BEGIN INSTALLING APP AND TEST APK
2023-12-18 10:10:35.576242264+00:00 - END INSTALLING TEST APK
2023-12-18 10:10:35.577439600+00:00 - BEGIN RUNNING MUTANT -1
2023-12-18 10:18:44.489860862+00:00 - END RUNNING MUTANT -1
2023-12-18 10:18:44.490842561+00:00 - STOPPING EMULATOR FOR MUTANT -1
2023-12-18 10:18:54.495122937+00:00 - STARTING EMULATOR FOR MUTANT 2006
2023-12-18 10:19:39.535062869+00:00 - BEGIN INSTALLING APP AND TEST APK
2023-12-18 10:19:40.208860508+00:00 - END INSTALLING TEST APK
2023-12-18 10:19:40.210088654+00:00 - BEGIN RUNNING MUTANT 2006
2023-12-18 10:26:41.912401836+00:00 - END RUNNING MUTANT 2006
2023-12-18 10:26:41.913315699+00:00 - STOPPING EMULATOR FOR MUTANT 2006
2023-12-18 10:26:51.917944533+00:00 - STARTING EMULATOR FOR MUTANT 3006
2023-12-18 10:27:36.955654858+00:00 - BEGIN INSTALLING APP AND TEST APK
2023-12-18 10:27:38.642097110+00:00 - END INSTALLING TEST APK
2023-12-18 10:27:38.643917924+00:00 - BEGIN RUNNING MUTANT 3006
2023-12-18 10:34:32.702240801+00:00 - END RUNNING MUTANT 3006
2023-12-18 10:34:32.703438722+00:00 - STOPPING EMULATOR FOR MUTANT 3006
2023-12-18 10:34:42.708283164+00:00 - END TIME
