Id_Index;ExecTime(s);Mutant
289;242;PasswordActivity_27_InvalidIDFindViewOperatorMutator
290;244;PasswordActivity_28_BuggyGUIListenerOperatorMutator
291;240;PasswordActivity_29_InvalidIDFindViewOperatorMutator
292;243;PasswordActivity_30_BuggyGUIListenerOperatorMutator
293;247;PasswordActivity_31_InvalidIDFindViewOperatorMutator
294;248;PasswordActivity_32_BuggyGUIListenerOperatorMutator
295;250;BaseFragment_0_BinaryMutator
296;1038;SettingsActivity_0_LengthyGUICreationOperatorMutator
297;245;SettingsActivity_1_BuggyGUIListenerOperatorMutator
298;243;SettingsActivity_2_BinaryMutator
299;117;BaseActivity_0_InvalidViewFocusOperatorMutator
300;118;BaseActivity_1_ViewComponentNotVisibleOperatorMutator
301;244;SketchFragment_0_LengthyGUICreationOperatorMutator
302;239;SketchFragment_1_BuggyGUIListenerOperatorMutator
303;239;SketchFragment_2_BuggyGUIListenerOperatorMutator
304;240;SketchFragment_3_BuggyGUIListenerOperatorMutator
305;237;SketchFragment_4_BuggyGUIListenerOperatorMutator
306;242;SketchFragment_5_BuggyGUIListenerOperatorMutator
307;240;SketchFragment_6_BuggyGUIListenerOperatorMutator
308;239;SketchFragment_7_LengthyGUIListenerOperatorMutator
309;240;SketchFragment_8_LengthyGUIListenerOperatorMutator
310;242;SketchFragment_9_InvalidViewFocusOperatorMutator
311;239;SketchFragment_10_ViewComponentNotVisibleOperatorMutator
312;241;SketchFragment_11_InvalidViewFocusOperatorMutator
313;240;SketchFragment_12_ViewComponentNotVisibleOperatorMutator
314;242;SketchFragment_13_InvalidViewFocusOperatorMutator
315;239;SketchFragment_14_ViewComponentNotVisibleOperatorMutator
316;239;SketchFragment_15_BinaryMutator
317;239;SketchFragment_16_BinaryMutator
318;238;SketchFragment_17_BinaryMutator
319;240;SketchFragment_18_BinaryMutator
320;240;NoteInfosActivity_0_LengthyGUICreationOperatorMutator
321;239;NoteInfosActivity_1_BinaryMutator
322;241;NoteInfosActivity_2_BinaryMutator
