"MUT";"SRUN";"SCT";"SAVGTCT";"SCTCT";"TRUN";"TCT";"TAVGTCT";"TCTCT"
998;43;42251;1,38709677419355;1362,935483871;44;44231;1,41935483870968;1426,80645161292
999;43;42294;1,38709677419355;1364,32258064519;45;44276;1,45161290322581;1428,25806451615
1000;43;42337;1,38709677419355;1365,70967741939;44;44320;1,41935483870968;1429,67741935486
1001;43;42380;1,38709677419355;1367,09677419358;44;44364;1,41935483870968;1431,09677419357
1002;43;42423;1,38709677419355;1368,48387096777;45;44409;1,45161290322581;1432,54838709679
1003;43;42466;1,38709677419355;1369,87096774197;44;44453;1,41935483870968;1433,9677419355
1004;43;42509;1,38709677419355;1371,25806451616;45;44498;1,45161290322581;1435,41935483873
1005;43;42552;1,38709677419355;1372,64516129036;44;44542;1,41935483870968;1436,83870967744
1006;43;42595;1,38709677419355;1374,03225806455;45;44587;1,45161290322581;1438,29032258066
1007;43;42638;1,38709677419355;1375,41935483874;44;44631;1,41935483870968;1439,70967741937
1008;43;42681;1,38709677419355;1376,80645161294;44;44675;1,41935483870968;1441,12903225808
1009;43;42724;1,38709677419355;1378,19354838713;44;44719;1,41935483870968;1442,54838709679
1010;43;42767;1,38709677419355;1379,58064516132;44;44763;1,41935483870968;1443,9677419355
1011;43;42810;1,38709677419355;1380,96774193552;45;44808;1,45161290322581;1445,41935483873
1012;43;42853;1,38709677419355;1382,35483870971;45;44853;1,45161290322581;1446,87096774195
1013;43;42896;1,38709677419355;1383,7419354839;45;44898;1,45161290322581;1448,32258064518
1014;43;42939;1,38709677419355;1385,1290322581;44;44942;1,41935483870968;1449,74193548389
1015;43;42982;1,38709677419355;1386,51612903229;44;44986;1,41935483870968;1451,1612903226
1016;43;43025;1,38709677419355;1387,90322580649;44;45030;1,41935483870968;1452,58064516131
1017;43;43068;1,38709677419355;1389,29032258068;44;45074;1,41935483870968;1454,00000000002
1018;43;43111;1,38709677419355;1390,67741935487;44;45118;1,41935483870968;1455,41935483873
1019;43;43154;1,38709677419355;1392,06451612907;45;45163;1,45161290322581;1456,87096774195
1020;43;43197;1,38709677419355;1393,45161290326;45;45208;1,45161290322581;1458,32258064518
1021;43;43240;1,38709677419355;1394,83870967745;44;45252;1,41935483870968;1459,74193548389
1022;43;43283;1,38709677419355;1396,22580645165;44;45296;1,41935483870968;1461,1612903226
1023;43;43326;1,38709677419355;1397,61290322584;45;45341;1,45161290322581;1462,61290322583
1024;43;43369;1,38709677419355;1399,00000000003;44;45385;1,41935483870968;1464,03225806454
1025;43;43412;1,38709677419355;1400,38709677423;44;45429;1,41935483870968;1465,45161290325
1026;43;43455;1,38709677419355;1401,77419354842;44;45473;1,41935483870968;1466,87096774196
1027;43;43498;1,38709677419355;1403,16129032262;44;45517;1,41935483870968;1468,29032258067
1028;43;43541;1,38709677419355;1404,54838709681;44;45561;1,41935483870968;1469,70967741938
1029;43;43584;1,38709677419355;1405,935483871;44;45605;1,41935483870968;1471,12903225808
1030;43;43627;1,38709677419355;1407,3225806452;45;45650;1,45161290322581;1472,58064516131
1031;43;43670;1,38709677419355;1408,70967741939;45;45695;1,45161290322581;1474,03225806454
1032;43;43713;1,38709677419355;1410,09677419358;44;45739;1,41935483870968;1475,45161290325
1033;43;43756;1,38709677419355;1411,48387096778;45;45784;1,45161290322581;1476,90322580647
1034;43;43799;1,38709677419355;1412,87096774197;44;45828;1,41935483870968;1478,32258064518
1035;43;43842;1,38709677419355;1414,25806451616;45;45873;1,45161290322581;1479,77419354841
1036;43;43885;1,38709677419355;1415,64516129036;44;45917;1,41935483870968;1481,19354838712
1037;43;43928;1,38709677419355;1417,03225806455;44;45961;1,41935483870968;1482,61290322583
1038;43;43971;1,38709677419355;1418,41935483875;45;46006;1,45161290322581;1484,06451612905
1039;43;44014;1,38709677419355;1419,80645161294;44;46050;1,41935483870968;1485,48387096776
1040;353;44367;11,3870967741935;1431,19354838713;356;46406;11,4838709677419;1496,9677419355
1041;354;44721;11,4193548387097;1442,61290322584;356;46762;11,4838709677419;1508,45161290325
